order_index Customer_coordinate order_time 1st_restaurant Duration_restaurant1 Distance_restaurant_1 Route_cost_1 2nd_restaurant Duration_restaurant_2 Distance_restaurant_2 Route_cost_2 3rd_restaurant Duration_restaurant_3 Distance_restaurant_3 Route_cost_3 Pizza_order_amount production_time_restaurant_1 production_time_restaurant_2 production_time_restaurant_3 capacity_restaurant_1 capacity_restaurant_2 capacity_restaurant_3 Actual_production_time_1 Actual_production_time_2 Actual_production_time_3 vehicle_type_1 vehicle_type_2 vehicle_type_3 total_vehicle_cost_1 total_vehicle_cost_2 total_vehicle_cost_3 Total_cost_restaurant_1 Total_cost_restaurant_2 Total_cost_restaurant_3
58 648 9428 19:17:20 13 1.37 457 229.87 0 12.77 3818 1921.77 7 10.23 3364 1692.23 1 10909 1810 895 3.57 11.82 10.53 997 3482 3073 6 12 12 11 1 2 6.0 12.0 12.0 0 0 0 0.11873666666666667 0.89068 0.88614 0.30746999999999997 1.0198200000000002 0.90823 0.4262066666666666 1.9059600000000003 1.79891 1454 6846 6891 -0.9568568653470648 -0.4598049059904553 -0.24876645808302375
59 668 3812 19:19:47 1 7.4 2154 1084.4 11 6.52 1855 934.02 6 4.93 1620 814.93 2 10877 4557 6678 5.87 5.38 6.8 2054 1780 2251 8 14 9 5 2 5 9.0 14.0 8.0 0 0 0 0.5648733333333333 0.5618833333333333 0.4270333333333333 0.5097066666666666 0.4661333333333333 0.5891766666666667 0.9367399999999999 1.0280166666666666 1.15405 3674 3635 4405 -0.9292521115345921 -0.793244497781508 -0.5898264932252837
60 681 2324 19:21:00 9 9.78 3200 1609.78 10 6.68 1889 951.18 12 9.3 3016 1517.3 2 4571 5016 4831 5.32 9.17 9.47 1593 2994 3464 12 9 13 3 12 1 9.0 26.0 12.0 0 0 0 0.807 0.5755566666666666 0.80516 0.45926333333333336 0.7941066666666666 0.8238066666666668 1.0348199999999999 1.5992666666666666 1.630806666666667 3482 6010 6664 -0.5689561761255344 -0.2859533132298371 -0.10699556514268624
61 688 2085 19:21:43 1 8.23 2483 1249.73 6 4.57 1451 730.07 11 7.22 2121 1067.72 3 10877 4557 6678 6.23 5.75 7.17 2223 1949 2420 8 9 14 5 5 2 9.0 21.0 8.0 0 0 0 0.6264966666666667 0.3953433333333334 0.6228766666666666 0.5413966666666667 0.4986566666666667 0.6216999999999999 0.9367400000000001 1.1215333333333333 1.2481966666666666 3674 4070 4903 -0.8580991458196159 -0.5996791023999766 -0.5395387310964916
62 697 1925 19:23:03 15 4.98 1680 844.98 1 9.55 3391 1705.05 11 9.6 3309 1664.1 3 10884 4557 6678 3.27 10.75 10.38 974 3618 3213 10 8 14 5 5 2 10.0 21.0 8.0 0 0 0 0.4318 0.83391 0.83309 0.28224000000000005 0.9320133333333334 0.8971300000000001 0.71404 1.7651033333333332 1.7310400000000001 2654 6927 6604 -0.7134900839717686 -0.5716589209585967 -0.11108743266893407
63 700 7086 19:23:45 10 8.1 2601 1308.6 12 2.0 713 358.5 8 7.58 2607 1311.08 4 5016 4571 114 1.65 8.73 7.43 656 2928 2583 9 13 13 12 1 1 52.0 9.0 52.0 0 0 0 0.7010099999999999 0.17379666666666665 0.70107 0.14406000000000002 0.75678 0.6449966666666667 0.3178566666666667 1.45779 1.3460666666666667 1369 5529 5190 -0.3993104717291473 -0.024616674885177603 0.23483589602097166
64 708 2795 19:24:15 2 10.93 3362 1691.93 13 6.38 2056 1034.38 7 5.65 1884 947.65 2 1810 10909 11239 7.35 7.83 9.27 2144 2569 2916 7 6 12 5 11 2 12.0 6.0 7.0 0 0 0 0.5652866666666667 0.5522266666666668 0.4896733333333334 0.6339400000000001 0.6781900000000001 0.8016599999999999 1.1236133333333336 1.2304166666666667 1.3669466666666668 4028 4625 6278 -0.750899574435504 -0.6754887533085308 -0.44107286257995015
65 715 176 19:24:56 15 10.35 3528 1774.35 11 13.02 4101 2063.52 9 9.73 3022 1520.73 1 4831 10884 4557 7.47 8.48 13.15 2684 2622 4351 10 14 12 5 2 3 12.0 10.0 14.0 0 0 0 0.8977799999999999 0.9035099999999999 0.8410533333333334 0.64934 0.7328866666666667 1.1393433333333334 1.4903933333333335 1.6306666666666665 2.0428533333333334 5706 6150 8452 -0.38301224529634287 -0.24368826697589854 -0.05143135634440728
66 722 8697 19:25:09 6 0.68 262 131.68 5 7.85 2476 1245.85 0 6.78 2112 1062.78 7 10877 895 1524 2.12 8.83 6.5 601 2856 2328 9 6 12 5 10 1 12.6 84.0 6.0 3 3 3 0.24433333333333335 2.3680000000000003 2.186 0.6538333333333333 2.8996666666666666 2.2473333333333336 0.8981666666666666 5.085666666666667 4.615333333333334 863 4968 4804 -0.6340128289087903 0.975310637156047 3.3226917475811595
67 732 6715 19:26:41 7 7.75 2439 1227.25 3 12.25 3635 1829.75 13 11.85 3869 1946.35 1 1810 604 10909 7.1 8.97 12.02 2350 2980 4165 12 13 6 2 2 11 12.0 13.0 6.0 0 0 0 0.6702233333333334 1.0571833333333334 1.0595233333333334 0.6151666666666666 0.7773000000000001 1.0433166666666667 1.28539 1.8344833333333335 2.10284 4789 6615 8034 -0.2728906271844067 -0.2108518909201919 -0.19565989278872814
68 742 6545 19:27:27 13 9.37 3095 1556.87 4 7.07 2874 1444.07 0 20.8 6170 3105.8 4 1109 10909 895 10.52 9.83 20.13 5293 3335 6427 6 12 12 11 3 1 16.0 6.0 48.0 0 0 0 0.8117833333333333 0.6179066666666666 0.8425333333333332 0.9295966666666666 0.8525166666666666 1.7417699999999998 1.5475033333333332 1.6643 2.584303333333333 8167 6430 12597 -0.3505678362174258 0.024324350391984842 1.1253247101817854
69 784 8499 19:32:33 9 12.72 4587 2306.22 15 17.23 6231 3132.73 14 8.53 2716 1366.53 2 10755 4831 10884 11.9 11.82 16.45 3760 4181 5332 12 10 10 3 5 1 20.0 12.0 10.0 0 0 0 1.1058700000000001 1.1223100000000001 0.7379933333333333 1.0292666666666668 1.02681 1.4241533333333334 1.76726 2.13268 2.5464633333333335 6476 8768 11563 -0.031012875034017715 0.11118188299981563 0.2701819070310225
70 804 5678 19:34:00 10 9.23 2831 1424.73 12 7.53 2257 1136.03 8 13.12 4151 2088.62 9 5016 4571 114 7.97 10.17 13.75 2389 3283 4316 9 13 13 12 1 1 117.0 9.0 117.0 3 3 3 2.9538333333333338 2.3834999999999997 3.6138333333333335 2.5228333333333333 3.3365 4.449666666666666 4.9063333333333325 6.290333333333334 8.0635 4646 6114 8467 2.382094485488586 5.0457074862081335 5.614118430981024
71 830 2368 19:37:00 6 9.02 3052 1535.02 16 5.28 1763 886.78 5 5.43 1563 786.93 4 1524 10368 10877 4.6 6.9 8.7 1444 2260 2786 9 10 6 5 11 10 6.0 10.0 9.0 0 0 0 0.47052000000000005 0.45763000000000004 0.46813 0.3977733333333333 0.5976 0.75286 0.8659033333333332 1.0552300000000001 1.2233800000000001 3007 4023 5838 -0.823175491107993 -0.6997578224206307 -0.5718234764435495
72 839 2960 19:37:52 3 3.38 1028 517.38 12 7.57 2574 1294.57 8 2.28 681 342.78 2 114 604 5016 4.3 3.35 8.62 1252 1005 2958 13 13 13 2 1 1 26.0 13.0 26.0 0 0 0 0.2919466666666667 0.30740666666666666 0.19681 0.3708533333333333 0.2892166666666667 0.7479133333333333 0.5676633333333333 0.5811633333333334 1.05532 1933 2033 5532 -1.1554889025364965 -0.611451728838226 -0.5575805816811709
73 859 9397 19:39:17 6 5.02 1556 783.02 5 4.62 1449 729.12 16 7.67 2481 1248.17 3 1524 10877 10368 3.67 5.87 8.23 1214 1985 2852 9 6 10 5 10 11 6.0 9.0 10.0 0 0 0 0.4338933333333333 0.39949 0.4431433333333333 0.31797333333333333 0.5090166666666667 0.7143533333333334 0.7174633333333333 0.9429099999999999 1.1574966666666666 2663 3541 5333 -0.9394551978285879 -0.695573843281452 -0.6922213098420955
74 861 7945 19:39:37 9 7.95 2582 1298.95 12 10.57 3414 1717.57 10 8.82 2580 1298.82 1 4571 4831 5016 7.72 7.87 11.32 2431 2764 3682 12 13 9 3 1 12 9.0 12.0 13.0 0 0 0 0.68832 0.6966400000000001 0.7608 0.6676433333333334 0.6834733333333334 0.9801533333333333 1.4284433333333335 1.3717933333333334 1.6767933333333334 5011 5346 7096 -0.5884903452267615 -0.5553946257344002 0.041983365566688226
75 870 1066 19:40:16 6 3.92 1542 774.92 5 7.85 2764 1389.85 0 10.02 3392 1706.02 5 10877 1524 895 3.92 10.0 6.87 1326 3645 2288 9 6 12 5 10 1 9.0 6.0 60.0 1 1 1 0.5035933333333332 0.9987533333333333 1.0175933333333333 0.49711333333333324 1.2760166666666666 0.87014 1.0007066666666664 2.2747699999999997 1.8877333333333333 2868 6409 5680 -0.5736942046570537 -0.06631528408071738 0.7955820949064866
76 876 5331 19:41:17 3 3.15 964 485.15 12 7.33 2510 1262.33 8 2.05 617 310.55 4 114 604 5016 4.02 3.07 8.33 1205 958 2911 13 13 13 2 1 1 52.0 26.0 52.0 0 0 0 0.27214 0.2876 0.17700333333333335 0.34704999999999997 0.26541333333333333 0.7232766666666667 0.5240533333333333 0.5375533333333333 1.0108766666666666 1822 1922 5421 -0.8478874889038449 0.05379523264329389 0.11785837879222927
77 878 6224 19:41:24 10 7.28 2432 1223.28 12 1.82 581 292.32 8 6.83 2355 1184.33 5 5016 114 4571 3.2 8.98 7.73 1041 2968 2407 9 13 13 12 1 1 65.0 65.0 9.0 1 1 1 0.8697933333333333 0.22976333333333335 0.8674833333333333 0.40456333333333333 1.1367066666666668 0.9740433333333333 0.6343266666666667 2.00419 1.8438366666666666 1622 5323 4839 -0.34324655813261185 0.5428157089887736 1.074566107011868
78 880 6333 19:41:32 2 6.75 2038 1025.75 7 2.35 742 373.35 3 10.0 2837 1428.5 4 1810 11239 604 3.83 8.15 9.18 1087 2369 2866 7 12 13 5 2 2 24.0 7.0 26.0 0 0 0 0.58288 0.20325333333333337 0.59087 0.3300366666666667 0.7028566666666667 0.79366 0.53329 1.2857366666666667 1.38453 1829 4407 5703 -0.7512545132246262 -0.6069443103569476 -0.34617082216199346
79 883 431 19:41:45 13 11.78 4232 2127.78 4 7.57 3452 1733.57 17 17.82 5824 2929.82 2 1109 10909 6757 8.93 8.72 14.68 3822 3229 4798 6 12 10 11 3 3 12.0 6.0 10.0 0 0 0 1.0239866666666666 0.6653533333333334 1.0399066666666668 0.7823866666666667 0.7589566666666667 1.2713133333333333 1.44774 1.7829433333333333 2.31122 7274 7461 10622 -0.22026551614633025 -0.13973598164562445 -0.05361431683501796
80 884 5114 19:41:45 13 10.3 3285 1652.8 4 6.78 2902 1457.78 7 19.43 6440 3239.43 1 1109 10909 1810 10.03 7.82 19.63 5115 3019 6747 6 12 12 11 3 2 12.0 6.0 12.0 0 0 0 0.8911833333333334 0.5940200000000001 0.9227333333333334 0.8869833333333333 0.6818566666666667 1.7033033333333332 1.4810033333333334 1.5730400000000002 2.626036666666667 8017 6304 13187 -0.3783273668116319 -0.13859387678507887 0.17751891506150191
81 886 4741 19:41:52 14 5.07 1505 757.57 9 14.82 5939 2984.32 15 13.77 5020 2523.77 5 10755 10884 4831 5.6 14.85 13.73 1905 5076 6365 10 12 10 1 3 5 50.0 10.0 20.0 1 1 1 0.63665 1.7846699999999998 1.7570999999999999 0.7104833333333334 1.88478 1.7927833333333334 1.3471333333333333 3.6418799999999996 3.577453333333333 3410 10096 12304 0.7090327239467971 0.7921144489274567 0.8513446948063175
82 887 6437 19:41:56 17 12.52 4003 2014.02 5 13.98 4513 2270.48 13 11.02 3695 1858.52 1 10909 6757 1524 11.53 9.93 11.78 3857 3314 4403 10 6 6 3 10 11 6.0 10.0 6.0 0 0 0 1.0833633333333335 1.0884633333333333 0.9552833333333334 0.9994033333333332 0.8606400000000001 1.0256966666666667 1.9546866666666665 1.9440033333333335 2.11416 7552 7317 8916 -0.19573023201191628 -0.16194938472709042 0.35323304074395245
83 895 7702 19:42:10 2 7.97 2358 1186.97 13 7.85 2439 1227.35 0 6.23 1663 837.73 2 895 11239 10909 3.85 8.72 9.55 1064 2433 2961 7 6 12 5 11 1 24.0 7.0 6.0 0 0 0 0.6877466666666667 0.6885566666666667 0.5357966666666668 0.3314733333333333 0.7509966666666666 0.8254433333333334 0.8672700000000001 1.4387433333333335 1.5140000000000002 2727 4791 5400 -0.6323620735264865 -0.6088534460744122 -0.2991823488585154
84 912 2641 19:43:29 9 8.53 2800 1408.53 11 16.2 5733 2882.7 14 12.18 5336 2680.18 5 4831 10755 4557 8.38 14.35 18.22 2480 4902 6234 12 14 10 3 2 1 20.0 50.0 35.0 1 1 1 1.0791666666666666 1.59299 1.5810799999999998 1.0520666666666667 1.8212266666666665 2.3126866666666666 2.1312333333333333 3.402306666666666 3.9056766666666665 5280 10238 11967 0.573219740975179 1.3714649607986542 1.6195371567334307
85 913 6231 19:43:30 15 8.17 3119 1567.67 9 13.9 4728 2377.9 14 8.1 3240 1628.1 9 10884 10755 4831 8.47 9.02 9.8 2782 3218 3608 10 12 10 5 3 1 18.0 90.0 36.0 3 3 3 2.9211666666666667 3.7139999999999995 2.9699999999999998 2.802666666666667 3.112333333333333 3.4373333333333336 5.723833333333333 6.082333333333333 7.1513333333333335 5901 6458 8336 3.0211154440647676 3.05415740703114 4.080821908659967
86 918 9729 19:44:23 3 4.83 1581 795.33 12 4.43 1510 759.43 8 1.98 600 301.98 3 114 5016 604 1.83 3.88 4.75 576 1494 1575 13 13 13 2 1 1 39.0 39.0 19.5 0 0 0 0.38497666666666663 0.38426666666666665 0.171 0.15826 0.3382733333333333 0.4115833333333333 0.32926 0.72254 0.7965599999999999 1176 3004 3156 -0.9638716114676086 -0.3946202003300666 -0.37314905968575995
87 966 6810 19:48:42 9 11.72 3722 1872.72 12 15.05 5574 2802.05 10 14.77 5118 2573.77 2 4831 4571 5016 10.37 14.93 15.17 3424 5406 5438 12 13 9 3 1 12 12.0 9.0 26.0 0 0 0 1.0138866666666666 1.2865733333333333 1.2820133333333334 0.8984066666666666 1.2982266666666666 1.3185466666666668 1.9122933333333332 2.58024 2.6051200000000003 7146 10524 11012 0.2917506496434502 0.3946102482060421 0.4135283417170359
88 967 8289 19:48:44 4 8.02 3993 2004.52 17 16.65 5311 2672.15 13 12.97 4814 2419.97 1 1109 10909 6757 4.87 11.3 13.07 2319 4380 4890 12 10 6 3 3 11 12.0 6.0 10.0 0 0 0 0.7082633333333332 1.1339433333333333 1.1289733333333334 0.4290233333333333 0.9854666666666667 1.1380666666666668 1.1372866666666666 2.11444 2.27201 6312 9194 10201 -0.3398728564299064 -0.105275740683216 -0.0005093647305875679
89 975 3339 19:49:07 2 8.23 2546 1281.23 13 7.17 2272 1143.17 0 6.92 1830 921.92 3 895 10909 11239 4.53 8.87 9.4 1231 2794 2600 7 6 12 5 11 1 36.0 6.0 7.0 0 0 0 0.62296 0.6202199999999999 0.5949666666666666 0.38981 0.7671066666666665 0.8093333333333335 0.9847766666666666 1.3873266666666664 1.4322933333333334 3061 5066 5146 -0.7890574812297111 -0.5655674903732285 0.12853550211746928
90 997 4737 19:51:19 14 13.55 6089 3058.05 10 18.2 6469 3252.7 9 12.5 4441 2233.0 1 4831 10755 4571 13.35 14.25 19.8 5074 6987 7434 10 9 12 1 12 3 12.0 10.0 9.0 0 0 0 1.190056666666667 1.1938566666666668 1.0860766666666668 1.16324 1.25737 1.7243400000000002 2.249316666666667 2.447426666666667 2.9181966666666668 9515 13076 13903 0.07012328648437072 0.5074242766411705 0.5437332630024163
91 1006 7118 19:52:02 11 2.5 953 479.0 1 6.17 2008 1010.17 6 8.9 3125 1571.4 1 4557 6678 10877 1.13 6.62 10.37 336 2210 3344 14 8 9 2 5 5 14.0 8.0 9.0 0 0 0 0.21786333333333333 0.5342466666666666 0.5454166666666667 0.09752666666666665 0.5737666666666668 0.8976066666666666 0.31538999999999995 1.1080133333333335 1.443023333333333 1289 4218 6469 -1.0256382265770991 -0.8415289266214097 -0.7121274636224048
92 1009 6792 19:52:13 8 0.65 189 95.15 12 5.58 1915 963.08 3 4.83 1488 748.83 1 114 604 5016 1.5 4.42 5.22 445 1444 1905 13 13 13 1 1 2 13.0 13.0 13.0 0 0 0 0.05605666666666667 0.42165 0.41738000000000003 0.12945 0.38277333333333335 0.45404999999999995 0.18550666666666668 0.8001533333333334 0.8756999999999999 634 2932 3820 -1.219501074182667 -1.1054537725079725 -0.9930334456644929
93 1018 9981 19:53:16 2 8.63 2779 1398.13 0 6.52 1943 978.02 6 4.93 1677 843.43 1 10877 895 11239 3.85 5.28 6.9 1128 1508 2036 7 12 9 5 1 5 9.0 12.0 7.0 0 0 0 0.5711233333333333 0.5627633333333333 0.42760333333333334 0.3321133333333333 0.45508000000000004 0.5953600000000001 0.7597166666666666 1.0178433333333334 1.1664833333333333 2805 3451 4815 -0.9166383828835658 -0.8749253019514796 -0.7109689317396002
94 1029 6085 19:54:07 15 10.83 3660 1840.83 11 11.7 3711 1867.2 9 8.42 2632 1324.42 1 4831 10884 4557 7.88 7.17 11.83 2815 2232 3961 10 14 12 5 2 3 12.0 10.0 14.0 0 0 0 0.9390999999999999 0.93961 0.7279866666666667 0.6848166666666666 0.6198199999999999 1.0254433333333333 1.4128033333333332 1.5589199999999999 1.965053333333333 5447 5892 7672 -0.41137417846464014 -0.3194318879913977 -0.14038109775190882
95 1032 6259 19:54:14 2 8.23 2510 1263.23 13 6.88 2445 1229.38 7 5.2 1460 735.2 2 1810 10909 11239 8.92 7.07 9.88 2523 2285 3029 7 6 12 5 11 2 12.0 6.0 7.0 0 0 0 0.5984333333333334 0.5977833333333333 0.44793333333333335 0.7685633333333334 0.6120166666666667 0.8536233333333335 1.2164966666666668 1.2098 1.452056666666667 3983 4730 5539 -0.7787769337640069 -0.6742130370899018 -0.3898257406393228
96 1040 8637 19:54:59 7 7.9 2397 1206.4 3 5.53 1555 783.03 8 6.95 2071 1042.45 2 604 114 1810 3.8 7.53 6.23 1081 2357 1778 12 13 13 2 2 1 13.0 26.0 12.0 0 0 0 0.6031366666666667 0.4763833333333334 0.5998766666666666 0.32747666666666664 0.6510699999999999 0.5369466666666668 0.80386 1.2509466666666667 1.1400833333333336 2636 4428 4175 -0.9035563048049413 -0.6358056152671449 -0.36652988747335513
97 1058 4718 19:56:46 15 11.28 4071 2046.78 14 10.23 4016 2018.23 9 9.75 3269 1644.25 2 4831 10755 10884 7.9 10.68 8.85 2813 3982 2822 10 10 12 5 1 3 12.0 20.0 10.0 0 0 0 0.8932100000000001 0.89266 0.84519 0.6864633333333334 0.9298199999999999 0.76572 1.5316533333333333 1.8224799999999999 1.65893 6082 7998 6893 -0.5094952483319053 -0.11186744347253508 -0.022648519193640276
98 1060 1516 19:57:04 2 9.5 2910 1464.5 13 6.23 1953 982.73 7 6.27 2047 1029.77 4 10909 1810 11239 5.8 8.78 10.63 1885 2596 3281 7 6 12 5 11 2 6.0 24.0 7.0 0 0 0 0.5516 0.5386966666666668 0.54297 0.5021833333333333 0.7576266666666666 0.9186433333333334 1.04088 1.3005966666666664 1.4702433333333333 3838 4643 6191 -0.7353792610042242 -0.4032070281248019 -0.3842007648675552
99 1077 783 19:59:18 1 1.45 426 214.45 11 6.4 2104 1058.4 16 10.98 3210 1615.98 2 6678 4557 10368 1.72 6.15 10.98 505 2018 3199 8 14 10 5 2 11 8.0 14.0 10.0 0 0 0 0.12509333333333333 0.5543733333333333 0.5654333333333333 0.14838333333333334 0.53268 0.94699 0.2734766666666667 1.0870533333333334 1.5124233333333335 931 4122 6409 -1.1663279654890135 -0.7627488000908699 -0.4191438306385311
100 1089 611 20:00:37 5 6.67 1975 994.17 16 3.38 1013 509.88 6 9.62 3193 1606.12 5 10368 1524 10877 4.05 6.3 10.27 1307 1997 3458 6 10 9 10 11 5 10.0 6.0 9.0 1 1 1 0.8374166666666667 0.4247233333333333 0.8739566666666667 0.5117099999999999 0.79491 1.3019066666666665 0.9364333333333332 1.6323266666666667 2.175863333333333 2320 3972 6651 -0.4628858883200615 -0.4432094387648644 -0.3116766158228731
101 1105 2754 20:02:08 10 5.9 1855 933.4 8 8.42 2722 1369.42 12 4.57 1391 700.07 2 5016 4571 114 4.35 6.6 10.13 1446 2022 3373 9 13 13 12 1 1 26.0 9.0 26.0 0 0 0 0.5102166666666667 0.5188866666666667 0.39474333333333333 0.37695999999999996 0.5702200000000001 0.8778966666666668 0.7717033333333333 1.0804366666666667 1.3967833333333335 2837 3877 6095 -0.6714735181313691 -0.4111144241536926 -0.35527627669101614
102 1111 4451 20:02:33 13 2.87 874 439.87 7 12.3 4007 2015.8 0 15.48 4411 2220.98 7 10909 1810 895 0.53 13.32 11.27 172 4008 3397 6 12 12 11 2 1 6.0 42.0 84.0 3 3 3 0.9153333333333333 4.0535 4.2555 0.17433333333333334 4.224 3.576833333333333 1.0896666666666666 8.2775 7.832333333333333 1046 8015 7808 -0.46177851739517606 4.214498739902699 4.675099200978619
103 1148 8438 20:06:18 10 6.38 1775 893.88 8 8.33 2558 1287.33 12 4.48 1227 617.98 2 5016 4571 114 7.85 5.73 10.7 2424 1771 3204 9 13 13 12 1 1 26.0 9.0 26.0 0 0 0 0.5494166666666668 0.5572466666666668 0.38560333333333335 0.6784066666666667 0.49521000000000004 0.9237066666666666 1.0640100000000001 1.0446266666666668 1.4809533333333333 3651 3546 5762 -0.6793706000076212 -0.36973563605117843 -0.1577051073661184
104 1163 10447 20:07:15 6 7.47 2499 1256.97 9 9.1 3076 1547.1 11 6.52 1965 989.02 2 4557 10877 4831 6.95 3.98 12.35 2169 1484 4345 9 12 14 5 3 2 14.0 9.0 12.0 0 0 0 0.64749 0.6532600000000001 0.5629833333333334 0.6008566666666666 0.3465066666666667 1.0726166666666668 1.16384 0.9939966666666666 1.7258766666666667 4134 3983 7421 -0.8465830654017119 -0.5376735328195698 -0.3349973441511862
105 1175 6951 20:08:15 10 8.02 2578 1297.02 12 2.65 742 373.65 8 8.23 2636 1326.23 4 5016 4571 114 2.3 7.68 8.08 801 2497 2728 9 13 13 12 1 1 52.0 9.0 52.0 0 0 0 0.6941133333333332 0.22825333333333334 0.6946933333333333 0.19967666666666664 0.6649700000000001 0.7006133333333333 0.42793 1.3590833333333334 1.3953066666666665 1543 5075 5364 -0.4576035570410046 0.06849928036132624 0.27781917473116946
106 1186 11274 20:09:34 13 12.68 4263 2144.18 16 14.6 4954 2491.6 17 12.85 3941 1983.35 2 6757 10909 10368 14.52 13.53 18.85 4383 4755 6745 6 10 10 11 11 3 10.0 6.0 10.0 0 0 0 1.0992966666666666 1.1062066666666666 1.1102433333333332 1.25383 1.17505 1.6382833333333335 2.3640733333333332 2.2743466666666663 2.74449 8324 9018 11699 0.08300322752813308 0.3184907547339525 0.5771069400750636
107 1189 403 20:09:39 3 16.42 5322 2677.42 13 16.42 5132 2582.42 7 13.38 4480 2253.38 1 1810 10909 604 13.08 13.28 14.95 4429 3977 5059 13 6 12 2 11 2 12.0 6.0 13.0 0 0 0 1.4215533333333334 1.4196533333333334 1.1598 1.13429 1.1464366666666668 1.296423333333333 2.2940899999999997 2.56609 2.7179766666666665 8909 9109 10381 0.17163276961928714 0.34650411993656727 0.5714772504914708
108 1196 10972 20:10:11 12 6.77 2238 1125.77 8 10.68 3463 1742.18 10 6.35 2109 1060.85 2 4571 5016 114 5.45 6.07 9.87 1814 2026 3325 13 13 9 1 1 12 9.0 26.0 26.0 0 0 0 0.5865466666666665 0.5987966666666666 0.5502566666666666 0.47230666666666665 0.5260933333333333 0.8557499999999999 1.0225633333333333 1.1126399999999999 1.4545466666666664 3923 4264 6788 -0.449977239894791 -0.3206746020561085 -0.3033724805506083
109 1210 6344 20:10:58 6 8.08 2958 1487.08 1 6.52 1977 995.02 11 2.87 827 416.37 2 4557 6678 10877 4.62 6.88 6.75 1413 2147 2354 9 8 14 5 5 2 14.0 8.0 9.0 0 0 0 0.5729133333333334 0.5631033333333333 0.24743666666666667 0.39913 0.5948033333333334 0.58604 0.6465666666666666 1.1579066666666666 1.1589533333333333 2240 4124 5312 -0.881808071382771 -0.8040047715898385 -0.7888776917423108
110 1231 2765 20:12:47 9 11.07 4295 2158.57 15 18.43 6698 3367.43 14 9.73 3183 1601.23 3 10755 4831 10884 12.82 10.8 17.37 4003 3766 5575 12 10 10 3 5 1 30.0 12.0 10.0 0 0 0 0.96545 0.98948 0.8426633333333334 1.1083633333333334 0.9376600000000002 1.5032500000000002 1.951026666666667 1.9031100000000003 2.4927300000000003 7186 8061 12273 -0.20469983906850048 0.11529744495101077 0.7024646319301615
111 1235 7541 20:13:05 17 7.95 2517 1266.45 5 3.27 963 484.77 16 5.08 1716 863.08 2 1524 10368 6757 3.18 6.62 8.72 885 2253 2623 10 6 10 3 10 11 6.0 10.0 10.0 0 0 0 0.44850333333333336 0.28213 0.44049333333333335 0.27385000000000004 0.5741966666666668 0.7528966666666667 0.55598 1.01469 1.2014 1848 3969 5140 -0.894672454860419 -0.8430290726622803 -0.7280506488867831
112 1242 8544 20:13:25 6 6.72 2207 1110.22 1 8.55 3157 1587.05 11 4.2 1231 619.7 1 4557 10877 6678 5.0 5.22 8.38 1533 1918 2722 9 8 14 5 5 2 14.0 9.0 8.0 0 0 0 0.5820700000000001 0.59157 0.36231 0.43199666666666664 0.4541799999999999 0.7255533333333335 0.7943066666666667 1.03625 1.3171233333333334 2764 4125 5879 -0.8420454944633525 -0.8136935487514139 -0.6513748095592171
113 1261 4845 20:15:01 12 13.93 5250 2638.93 10 15.2 5226 2628.2 9 13.5 4259 2143.0 2 4831 4571 5016 14.23 17.22 14.7 4404 5934 5219 13 9 12 1 12 3 12.0 9.0 26.0 0 0 0 1.3191666666666666 1.3189266666666666 1.16759 1.2298733333333334 1.4943399999999998 1.27719 2.3974633333333335 2.8132666666666664 2.596356666666667 8663 11160 10469 0.3601227722214353 0.557424030583321 0.6724828811150799
114 1268 5632 20:15:11 2 3.5 999 503.0 7 8.53 2257 1137.03 0 6.93 2057 1035.43 4 11239 895 1810 1.72 7.4 7.08 490 2130 1931 7 12 12 5 2 1 7.0 48.0 24.0 0 0 0 0.3016566666666667 0.6000699999999999 0.5980699999999999 0.14823333333333333 0.6379666666666667 0.6093100000000001 0.44989 1.2360366666666667 1.20938 1489 4187 4188 -1.016866191724734 -0.5300071217050685 0.19717533978291707
115 1271 3277 20:15:31 5 6.57 2007 1010.07 16 1.9 642 322.9 17 9.7 3286 1652.7 4 10368 1524 6757 3.07 4.7 6.6 975 1638 2275 6 10 10 10 11 3 10.0 6.0 13.333333333333334 0 0 0 0.56757 0.16475333333333333 0.58036 0.26558333333333334 0.4080466666666667 0.5727500000000001 0.4303366666666667 0.9756166666666668 1.15311 1617 3645 5561 -0.8394657480694863 -0.8300519155800303 -0.7839538903077798
116 1281 7693 20:15:59 1 4.5 1556 782.5 15 9.55 3290 1654.55 11 9.47 3094 1556.47 2 6678 4557 10884 5.4 9.83 10.28 1691 3204 3862 8 10 14 5 5 2 8.0 14.0 10.0 0 0 0 0.39056 0.8220666666666668 0.8201066666666668 0.46691000000000005 0.8512066666666666 0.8952866666666666 0.8574700000000001 1.6713133333333334 1.7173533333333335 3247 6298 7152 -0.6832101126681605 -0.5253339546294586 -0.3501102860583749
117 1298 8557 20:17:08 4 7.3 3432 1723.3 13 11.52 4212 2117.52 17 17.17 5435 2734.67 2 1109 10909 6757 6.32 9.85 14.52 2921 3778 5492 12 6 10 3 11 3 12.0 6.0 10.0 0 0 0 0.6426533333333333 1.00212 1.0143499999999999 0.5558766666666666 0.8586133333333333 1.26492 1.1985299999999999 1.8607333333333331 2.27927 6353 7990 10927 -0.31766740343985433 -0.18273491957185686 -0.08760363371276395
